0: [0.012002407491644647, 99.77891025847697, 1.0147323020075876, 9.973087755642405, [1.4969079688990619, 2.3098295432298728, 3.3063698044140906, 4.279974374003284, 4.592312729767553, 5.781378796700124, 6.515147008507125, 7.512397412996344, 9.058806569933298, 10.155791331468837, 11.391142691712314, 11.32745513990329, 13.33617375554729, 13.560042934405262]]
1: [-0.05747744992562077, 100.44161034852678, 1.0084586760693321, 9.906009536444236, [1.6971893266349496, 1.1621498373671524, 2.8583761688573897, 3.4712068842210537, 3.4212686373877053, 6.3160001336704505, 4.784321930514163, 8.593335954822157, 8.837153792559517, 9.81626691411866, 12.76857919628498, 10.09796430587717, 14.07587444840065, 11.77208134670927]]
2: [-0.039252079788402304, 100.84965076604963, 1.0720764584672422, 10.603831400638251, [2.8567999043545913, -0.058726135016596515, 3.8853326078828516, 3.5088529529075667, -0.49454014697957716, 4.079071362725764, 8.114959889962217, 8.128799154729515, 5.679761187742808, 12.604009239357008, 13.261037367342432, 11.171353498957021, 15.013578246248162, 12.396291335656546]]
3: [-0.049490767094376324, 99.08987908011545, 1.0209529151835188, 11.160496308943486, [3.5195362966907022, 0.423020005757729, 7.023768145332976, 2.0444595775713807, -1.9257048130994439, 0.7839844633204786, 8.743653298346995, 5.667685197837455, 6.169856901730441, 10.472600331300185, 13.142276481650294, 12.882436427712303, 13.09608532433426, 13.392276940884292]]
4: [-0.055421201393345804, 97.94929247402263, 0.8927302565684148, 11.233427408121708, [6.372772034857736, -0.30101303024384973, 8.921245596618636, 3.0133677635292178, -0.9393248627649631, 1.555778441231779, 6.475582479867604, 7.923924554381576, 9.581211427032033, 9.582276002686664, 12.23538681706225, 13.083997890557972, 15.4759649562265, 15.788933970149944]]
5: [-0.08750467374391376, 97.74309189474089, 0.9054789601692533, 11.083570036512068, [9.667215324699713, -3.9087521381682335, 10.346607632479955, 1.5468272882470289, -1.9181550089970827, 0.5295686506762517, 9.20432060625614, 9.381443656979384, 1.3972424141220197, 8.940224322042365, 12.80396700374717, 11.503265666906685, 12.547060497758721, 15.81466302189099]]
6: [-0.12285935618523583, 97.79165779682934, 0.9287731348493824, 10.926052759058917, [11.068643364804595, -0.20535767901928717, 8.556564841123803, 0.6829853399196868, -3.360729344694496, 0.13896900017149275, 9.117886298705677, 12.681567938690572, -0.9644986894533194, 8.256472188749582, 13.412348512703053, 12.016456620447707, 10.616384022199528, 20.041787676507635]]
7: [-0.02961088865013351, 98.85985409796363, 0.9836401365427303, 10.378289614475184, [20.80469986288917, -0.44038189407234013, 16.4031152365351, 7.9813921739977935, -3.8943627466354895, -10.220354008719534, 8.41858082310945, 11.458763183411381, -8.883868272659184, 4.212181472573704, 6.4085870782633965, 17.812595273135997, 9.401264381260098, 17.5941326914655]]
8: [-0.07635321027782621, 99.64633051633682, 0.9926944372336038, 10.462898199940915, [20.237607590479687, 7.988397706057205, 18.47238842666496, 12.030779915347383, -4.290628018832773, -7.402060193580495, 5.04472371407559, 15.109206760168059, -7.106099613319393, 7.601680630256327, 10.005293367350799, 14.87452535057549, 10.139349770451082, 19.02430352212011]]
9: [-0.13564874756592296, 100.1299227816912, 0.9665927678912357, 10.551377405913556, [10.1001402871891, 10.822392155708222, 23.420068795298516, 9.40237136726883, -2.4848880151023747, -1.0467566194281703, 5.659937490584633, 18.641582766723722, -10.20813053358095, 13.893121141685983, 6.990314872295727, 10.662820020728503, 11.840184149398898, 13.246332231229804]]
10: [-0.2851230374546843, 100.78010596468123, 0.9577829475227613, 10.364931930840791, [9.66092322939781, 15.061329760371953, 23.459592582798873, 9.816257019375588, 1.9932525421740985, 2.250132056788346, 7.601470921720719, 17.458506701442587, -3.789220591051505, 17.664780862801745, 2.9988182093180336, 16.074266838398945, 4.256342957000947, 11.739111361994366]]
11: [-0.382544404527953, 101.52170839983107, 0.8252206284551884, 9.676098435095582, [10.465722558400502, 14.393165075751227, 25.834487927678495, 11.238387248770367, 0.06940810604909223, 2.9832278298487265, 10.969333388045921, 18.887244766640656, -3.7835001314255394, 11.59498013977224, 0.3302315928371366, 21.379797189720986, 2.9464005543172354, 13.852993086331335]]
12: [-0.4810278402484287, 101.44189445483309, 0.8805668572252022, 10.015483905088143, [15.674052453623627, 8.558536694230675, 23.204834181046742, 9.599875598098548, -3.3358746548875517, 5.33101866726125, 7.443258358624832, 17.140827616679786, -9.838707471074033, 9.83624022757195, 4.846153751690977, 22.47004112749119, 6.429479509238983, 15.617090191530622]]
13: [-0.2068161089172412, 100.91487514274515, 0.9010389441448455, 9.570238918520097, [5.534957074573627, 4.724560713192917, 19.2368329247446, 8.673558015967215, -1.7018674619112297, 8.194015899710363, 12.807150669080256, 17.922011507690378, -8.354475989750794, 14.293627629845501, 6.94444769333065, 19.91591067782183, 5.687467129369727, 17.016821566972116]]
14: [-0.15289201898665994, 99.70367915301193, 0.9217522478698406, 9.84433687090169, [8.001624785496126, 4.655843769329305, 22.728202517520863, 9.838766883552404, 2.6553850051537378, 9.299100975311926, 10.851100329604394, 19.020948770267832, -5.4509096933608046, 6.978289195464027, 2.5535770811065723, 19.24778922028582, -0.11105288372691838, 31.010523581615942]]
15: [-0.15971165138270096, 101.14155380037715, 1.0796143348459224, 9.492600509897933, [11.017486532283115, 7.157028753954906, 20.72697758738275, -0.09396302538205546, -1.6724022572030064, 9.537334200479595, 15.212531608318857, 16.376814766351693, 0.7100815026479926, 8.581000376140098, 0.38854644890489126, 14.126822251397797, 7.104910167262107, 19.893700096767663]]
16: [-0.30601600635501414, 101.60910319880767, 1.08147935997853, 9.351750635239332, [9.081198801474132, 12.078897906155134, 21.01238787908276, -3.9772305518899107, 1.0051104967411095, 12.79276500225264, 25.089419224560057, 13.922353550955227, 0.8912838895787882, 8.607941606761344, 5.181575968128793, 17.389755355691953, 15.126888328526569, 14.434745123987613]]
17: [-0.3759705039837514, 101.4676778945694, 1.1484621337076735, 8.824239984285306, [4.463314265620031, 15.651282606164289, 30.476087391487656, -0.04188962486657566, 12.874167898548043, 15.288743421509569, 17.98640354742607, 20.811306625660126, -2.0319649444209116, 7.642136514198705, -5.058953800508756, 19.048020631560046, 15.870860285589606, 15.21184205700326]]
